3.378629761e+02;3.338189423e-02
3.380765381e+02;2.723144367e-02
3.382901001e+02;2.218918130e-02
3.385036926e+02;2.191213518e-02
3.387173157e+02;1.753478684e-02
3.389309387e+02;-7.503365050e-04
3.391445618e+02;-5.127684213e-03
3.393582153e+02;-3.271467052e-03
3.395718689e+02;3.017507028e-03
3.397855530e+02;2.186365193e-03
3.399992371e+02;5.316999741e-03
3.402129517e+02;-2.274096711e-03
3.404266663e+02;3.654715838e-03
3.406404114e+02;1.445956156e-02
3.408541565e+02;4.818314686e-03
3.410679321e+02;5.310073539e-05
3.412817078e+02;-3.603923833e-03
3.414954834e+02;5.123066716e-03
3.417093201e+02;-3.077534027e-03
3.419231262e+02;-8.888601442e-04
3.421369629e+02;1.063630823e-02
3.423507996e+02;4.181105644e-03
3.425646667e+02;-5.460140761e-03
3.427785645e+02;2.103250939e-03
3.429924622e+02;7.145512383e-03
3.432063599e+02;1.826203545e-03
3.434202881e+02;-3.936380614e-03
3.436342163e+02;2.186365193e-03
3.438481750e+02;1.224318333e-02
3.440621338e+02;3.266849788e-03
3.442761230e+02;-1.249021734e-03
3.444901123e+02;9.583528154e-03
3.447041016e+02;-3.070607781e-04
3.449181213e+02;1.080253720e-02
3.451321716e+02;1.210465934e-02
3.453462219e+02;3.322259057e-03
3.455602722e+02;7.457190659e-04
3.457743530e+02;3.710125340e-03
3.459884644e+02;2.324888716e-03
3.462025757e+02;9.195662104e-03
3.464166870e+02;9.888281114e-03
3.466308289e+02;-3.624702513e-04
3.468449707e+02;2.130955691e-03
3.470591431e+02;9.888281114e-03
3.472733154e+02;2.214069944e-03
3.474875183e+02;3.349963808e-03
3.477017212e+02;-2.024754183e-03
3.479159241e+02;1.016532816e-02
3.481301880e+02;1.937022549e-03
3.483444214e+02;2.574231476e-03
3.485586853e+02;3.460782813e-03
3.487729797e+02;-2.440325217e-03
3.489872742e+02;7.671901956e-03
3.492015686e+02;-5.841081147e-04
3.494158936e+02;1.161289983e-03
3.496302185e+02;1.272108988e-03
3.498445740e+02;1.102417428e-02
3.500589294e+02;4.485857673e-03
3.502733154e+02;4.236515146e-03
3.504877014e+02;5.538637750e-03
3.507021179e+02;7.339445408e-03
3.509165344e+02;1.035926118e-02
3.511309814e+02;9.119474562e-04
3.513454285e+02;7.838130929e-03
3.515598755e+02;1.355223125e-03
3.517743530e+02;5.316999741e-03
3.519888611e+02;9.278776124e-03
3.522033691e+02;2.601935994e-03
3.524178772e+02;6.563712843e-03
3.526324158e+02;9.500414133e-03
3.528469543e+02;5.400114227e-03
3.530615234e+02;2.232770622e-02
3.532760925e+02;1.279727742e-02
3.534906921e+02;2.925388888e-02
3.537052917e+02;3.050060198e-02
