,Tensión,Tensión Corriente,ET,ETC
174,0.29536565,2.113e-06,"+1.00000000E+00
","+1.00000000E-01
"
175,0.29271477,4.236e-06,"+1.00000000E+00
","+1.00000000E-01
"
176,0.2906735,1.187e-06,"+1.00000000E+00
","+1.00000000E-01
"
177,0.28920247,4.569e-06,"+1.00000000E+00
","+1.00000000E-01
"
178,0.28623878,2.415e-06,"+1.00000000E+00
","+1.00000000E-01
"
179,0.28378551,9.26e-07,"+1.00000000E+00
","+1.00000000E-01
"
180,0.28124834,5.204e-06,"+1.00000000E+00
","+1.00000000E-01
"
181,0.27835306,1.56e-07,"+1.00000000E+00
","+1.00000000E-01
"
182,0.27665433,4.788e-06,"+1.00000000E+00
","+1.00000000E-01
"
183,0.27410327,2.373e-06,"+1.00000000E+00
","+1.00000000E-01
"
184,0.2710975,1.114e-06,"+1.00000000E+00
","+1.00000000E-01
"
185,0.2699661,4.663e-06,"+1.00000000E+00
","+1.00000000E-01
"
186,0.26717258,9.47e-07,"+1.00000000E+00
","+1.00000000E-01
"
187,0.2643389,3.997e-06,"+1.00000000E+00
","+1.00000000E-01
"
188,0.26198279,2.279e-06,"+1.00000000E+00
","+1.00000000E-01
"
189,0.25968024,2.238e-06,"+1.00000000E+00
","+1.00000000E-01
"
190,0.25791792,3.206e-06,"+1.00000000E+00
","+1.00000000E-01
"
191,0.25499983,5.83e-07,"+1.00000000E+00
","+1.00000000E-01
"
192,0.25241069,3.591e-06,"+1.00000000E+00
","+1.00000000E-01
"
193,0.25053277,1.624e-06,"+1.00000000E+00
","+1.00000000E-01
"
194,0.24840625,1.978e-06,"+1.00000000E+00
","+1.00000000E-01
"
195,0.2454367,2.925e-06,"+1.00000000E+00
","+1.00000000E-01
"
196,0.24284568,6.35e-07,"+1.00000000E+00
","+1.00000000E-01
"
